,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12329180064308683,0.308357628032345,0.5415952404961177,0.00820470034074965,0.565137987012987,0.912463219840269,1.0,0.4165272701527893,0.340737541216648,0.31521356282433605,0.729056337317799,0.3659131714777024,0.40707287780573675,1
1106,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0014001087858376156,0.4976464690026954,0.4936425832492432,0.1801252254960914,0.2641,0.2282,0.0,1.0,0.8126946594567372,0.8870543293718167,0.1722545894250852,0.20611940368496823,1.0,0
806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058604553464345906,0.48441660377358486,0.9447610090817355,0.12868916616556422,0.2321,0.3775,0.0,0.9951834406570556,0.7599522174460552,0.9477928692699492,0.42674778640882177,0.4589918899096867,1.0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02160167841006607,0.4174531320754717,1.0,0.010806524353577871,0.7584212662337663,0.8832492643968054,0.5,0.3993763022467662,0.3850240367268081,0.28273886397257375,0.4998234730418117,0.44232714119479,0.3932863224263529,1
267,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3016479099678457,0.6098967870619947,0.4743369970757286,0.025137706559839757,0.30022321428571425,0.6918873476250526,1.0,0.6093057485743351,0.5395536614426519,0.46331039988728956,0.7627477681948858,0.3739407028708539,1.0,1
998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057404460219342236,0.44452347169811324,0.3780609989909183,0.1296898677089597,0.6146,0.4295,0.0,0.9053779776868354,0.7565067254502382,0.7750848896434636,0.11918083546091582,0.16558546237453517,1.0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41293208405167964,0.3391933908355795,1.0,0.005903086790940068,0.7463474025974026,0.8949138293400589,0.5,0.310103315453877,0.29641558814402985,0.2240589851363092,0.4998234730418117,0.4870882497857169,0.14354971238606423,1
496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16211259584591248,0.6879529919137467,0.2208329131793889,0.028018590899979955,0.09659090909090909,0.6392391761244219,1.0,0.6350721793795375,0.5261451353100245,0.5272735811397844,0.8895445604478742,0.49933277551830874,1.0,1
829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.42121855525606466,0.9428596670030273,0.022915013028663056,0.2895,0.443,1.0,0.6583618212227677,0.49738441504316117,0.6553904923599322,0.4878048780487805,0.5060901278935565,0.9964218100542057,0
112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49507636655948556,0.5397817565420066,0.9327417565796108,0.009949679780420861,0.5772118506493507,0.8764186633039092,1.0,0.366153797981253,0.34131002220846934,0.27616408763237604,0.5334644676451304,0.6076454407659003,0.3168814429955693,1
691,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8135632123420716,0.740160075471698,0.7725394450050455,0.012307576668671076,0.5168425324675325,0.7727,0.0,0.3653142401117274,0.4340618456063529,0.2889379388076173,0.33482483902651966,0.5030925054113037,0.5972431493366266,1
232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7766278135048232,0.20353638814016173,0.7983261066854896,0.004506760140210316,0.8308644480519481,1.0,0.0,0.3248555465898269,0.3055510563343817,0.21206001831544838,0.3989509255056236,0.44578202812348805,0.14249730357847767,1
471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08260641836441933,0.5324511913746631,0.1981446001815065,0.024416065343756264,0.15452516233766234,0.7838377469525011,1.0,0.6494246210538085,0.5011120962146097,0.5213093197454622,0.9008927220456953,0.4052887210327177,1.0,1
607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6576510982620114,0.5418138652291105,0.29041040637289506,0.0040017538584886745,0.28601866883116883,1.0,1.0,0.3644546927691179,0.27829677372794354,0.3361119590485359,0.8547435315478893,0.46224354819552027,0.32656360402536555,1
671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2206171415398414,0.5484287978436658,0.4496115035317861,0.011406945279615152,0.765827922077922,0.6923,0.0,0.3474236617015985,0.41938241474870175,0.2240589851363092,0.15873622176143182,0.5055312491256789,0.2704702145810024,1
373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2684887459807074,0.6654622210242588,0.9224563880205707,0.00820470034074965,0.5849228896103896,0.5222782681799075,0.0,0.310103315453877,0.3530413153896068,0.25341066522647754,0.4610379785141474,0.4749961455352736,0.2358459648114048,1
826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05850454569392894,0.6086755687331536,0.9590711099899092,0.1213840448987773,0.2575,0.4141,0.0,0.96185798207702,0.7511786450443353,0.9400679117147708,0.4345700472594926,0.4562991103917309,1.0,0
663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.677352629034155,0.3391933908355795,0.09315989909182643,0.01821171577470435,1.0,0.4286,0.0,0.3248555465898269,0.4917512997256728,0.1120294925681546,0.02119539992780157,0.5729523513960081,0.15996728978441443,1
1026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06050470110226838,0.43699262533692723,0.39367201816347125,0.12478643014632192,0.6464,0.4891,0.0,0.9059558596088853,0.7548959893244593,0.7750848896434636,0.12765495138247596,0.16917889688787144,1.0,0
233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12530144694533762,0.24668610242587602,0.9160028234345063,0.005207811717576364,0.843851461038961,1.0,1.0,0.36359514542650834,0.32038220736237066,0.25341066522647754,0.541836889090634,0.3748552317637446,0.20353701441849767,1
818,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.058604553464345906,0.5528048301886792,0.7665352068617558,0.12798867508518738,0.3025,0.3866,0.0,0.9625785804612327,0.759099724581111,0.908276740237691,0.33005595089358464,0.4550289313738271,1.0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.060304685561434444,0.35761343396226414,0.37535909182643795,0.1147794147123672,0.785,0.5268,0.0,0.8939477964200141,0.7380005261737355,0.7516129032258064,0.11771416155141508,0.16666349272853603,1.0,0
676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8950695452319043,0.20811595687331536,0.36315047426841573,0.005903086790940068,0.843851461038961,0.5714,0.0,0.2724631376368124,0.3273345826074883,0.14138117265832295,0.11159009058168723,0.514117659286708,0.1072416085243282,1
317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04642282958199357,0.4361784797843666,0.5346374911767672,0.0026039058587881826,0.5317573051948052,1.0,1.0,0.3068250418681103,0.25005962410647126,0.2615586916195083,0.7325868764815656,0.4152977316937989,0.15438952310420573,1
648,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.00470036520959771,0.3932323018867925,0.9160028234345063,0.00580301663660052,0.7825689935064934,1.0,1.0,0.34530477755470057,0.3273345826074883,0.25341066522647754,0.541836889090634,0.2303596666870179,0.20353701441849767,1
410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3649234124179707,0.5148452938005391,0.8559040032267823,0.0066035778713168965,0.7970779220779222,1.0,1.0,0.3474236617015985,0.340737541216648,0.26911968441073564,0.571896908256418,0.4755550243031512,0.252894987494307,1
1058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057404460219342236,0.4855360539083558,0.40638098890010094,0.1296898677089597,0.5396,0.4186,0.0,0.9085662011679969,0.7610314331985734,0.7883276740237691,0.13455375088272042,0.16616041189666897,1.0,0
709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.030802393288427543,0.5594197628032345,0.9230456811301716,0.018411856083383443,0.598924512987013,0.8571,0.0,0.45328791115416034,0.45980403595092956,0.324089510883603,0.4168940303394085,0.44918610789147007,0.8897075569649294,1
358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6039991961414791,0.23070849595687332,0.6639104567913683,0.005202595710563238,1.0,1.0,1.0,0.37648835556565147,0.31265515174983716,0.27616408763237604,0.6679275735108691,0.40696535733635053,0.22753193523147106,1
258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7335209003215434,0.18379335849056605,0.8879701522637895,0.003805708562844266,0.7463474025974026,1.0,0.0,0.31777927311811105,0.28914364770921513,0.21206001831544838,0.44378877288545926,0.44603606392706885,0.13418327399854393,1
744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22931781756611805,0.028291557951482478,0.8888215237134208,0.005102525556223691,1.0,1.0,1.0,0.3326314516194807,0.27829677372794354,0.2240589851363092,0.5194805194805194,0.6376298669876652,0.13418327399854393,0
627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02360183381840552,0.5560614123989218,0.512050015125542,0.011106734816596513,0.3036728896103896,0.5207019756200084,1.0,0.43399806962815535,0.3850240367268081,0.3502007654918168,0.7438846018056186,0.5848412270035869,0.7731006610843394,1
632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14931160123254,0.4202008733153639,0.5415952404961177,0.00820470034074965,0.4724025974025973,0.7748003362757461,1.0,0.40163511270525176,0.340737541216648,0.31521356282433605,0.729056337317799,0.618018302951232,0.40707287780573675,1
282,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.10691318327974277,0.5704107277628032,0.300292427145306,0.007411116675012519,0.2837865259740259,0.9206599411517444,1.0,0.4653815423699458,0.36863718425778397,0.3968816775072205,0.849800776718616,0.41245253069369464,0.9443275740786715,1
376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9756832797427653,0.5088409703504043,0.7983261066854896,0.01350841852074564,0.4536323051948052,0.6059268600252207,1.0,0.4747965841924829,0.44746480421551266,0.3468429332895015,0.6006960205779998,0.502533626643426,0.9388550482792213,1
384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013364147909967846,0.5468005067385445,0.09166078451144499,0.008905191421126477,0.18222402597402598,0.9539722572509458,1.0,0.5428007716240569,0.3530413153896068,0.4971704980393078,0.9541534271448026,0.3278586081013071,0.9998947591192413,1
224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7657757234726689,0.39699772506738545,0.9280024200867197,0.0068102153229844765,0.5772118506493507,0.7527322404371585,0.0,0.3726503767335345,0.3578899733679369,0.2615586916195083,0.46381197357139253,0.5249903916799639,0.2735222001230033,1
1093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11640904476535605,0.4031038167115903,0.3836649545913219,0.1009697334135097,0.7841,0.5955,0.0,0.8657949165388827,0.7233472580399529,0.7318760611205433,0.1222228257917323,0.1914581908705563,1.0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06050470110226838,0.4577533369272237,0.35834708375378405,0.12478643014632192,0.6391,0.4388,0.0,0.888381795107475,0.7502551111073121,0.7577674023769101,0.10847954804715085,0.16587293713560208,1.0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07500582781272941,0.5593179946091644,0.24372290007058586,0.017711365003006616,0.27364042207792205,0.8629676334594368,1.0,0.5737844549041684,0.45374079277059537,0.46962688144269377,0.8780955263025169,0.4176348610867418,1.0,1
347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7201567524115756,0.10176819407008086,0.7983261066854896,0.0017001403086790937,1.0,1.0,1.0,0.2147335393703852,0.17156951072907894,0.16413459506422146,0.6006960205779998,0.4479667360342825,0.08671963677639044,1
505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01300101015420643,0.33268022641509437,0.8109307250176465,0.010806524353577871,0.8872767857142857,0.632198402690206,0.0,0.392799765602149,0.3850240367268081,0.2615586916195083,0.4052554597266354,0.4550797385345433,0.31372421657280963,1
639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3237251528397401,0.5454775202156334,0.3949783200564687,0.01781143515734616,0.7540584415584416,0.2775325767129046,0.0,0.37648835556565147,0.45374079277059537,0.23481344072134688,0.1972058304332476,0.6291450711480685,0.38307795699276337,1
1113,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.269520941273741,0.4636558921832884,0.4045797174571141,0.07184931850070153,0.7289,0.5506,0.0,0.9029118341069114,0.9897002180344808,0.717402376910017,0.0,0.0,1.0,0
1090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12370961200579504,0.4035108894878706,0.39957618567103936,0.09506559430747644,0.6915,0.5714,0.0,0.8575567743706771,0.714283534135012,0.7283531409168081,0.13085990548101473,0.18441505922441717,1.0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058604553464345906,0.41663898652291104,0.8077643087790111,0.1257871316897174,0.2458,0.3049,0.0,0.9813005256614978,0.7551655312268573,0.9148132427843804,0.35243630832744854,0.4600080331240097,1.0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0342644694533762,0.370029153638814,0.81667843097711,0.005207811717576364,0.898538961038961,1.0,1.0,0.3234762729470348,0.28914364770921513,0.24453471716721067,0.5915166187522066,0.4889173075714983,0.16344023884945005,1
555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.699454346296306,0.4956111051212938,0.8685086215589393,0.014008769292443374,0.3756087662337662,0.7044976881042455,1.0,0.43813589055653157,0.41938241474870175,0.319745462230258,0.5655923740354063,0.4808897761783468,0.7275313597158417,1
619,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.15081171778879457,0.5088409703504043,0.5798124432792175,0.004502104630186409,0.5772118506493507,0.7898276586801177,1.0,0.2882948003192952,0.25773138750224867,0.25341066522647754,0.7099914258334594,0.7231891256336596,0.14670693880882388,1
27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14911575562700966,0.5193346752833987,0.525461329030957,0.004460201280878317,0.5941558441558441,1.0,1.0,0.3273779216620322,0.27574850419073355,0.2889379388076173,0.7371765773944622,0.6940280316879951,0.20057407407407407,1
980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06040469333185142,0.4249839784366577,0.3760595862764884,0.1245862898376428,0.4942,0.3678,0.0,0.8997125834937152,0.7502551111073121,0.7666383701188455,0.11809441034276709,0.16472303809133448,1.0,0
645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16571287558092349,0.27457058760107816,0.06362811334072804,0.02411585488073762,1.0,0.1593106347204708,0.0,0.356358956170121,0.5336621385511405,0.1120294925681546,0.03147223483129067,0.46707022846355434,0.19585443012311585,1
952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.185614421893901,0.6247549433962264,0.3779609283551968,0.026517538584886747,0.74,0.4667,0.0,0.5267656473334505,0.5150381214547194,0.48646010186757216,0.11912651420500839,0.2693638511196866,0.7981479907048994,0
573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2935228061738144,0.45907632345013477,0.7345971563981043,0.013308278212066546,0.7564935064935066,0.7664985287936108,0.0,0.39645783917651056,0.41147537832054665,0.26911968441073564,0.36707520048418824,0.4501514439450769,0.4105458268707724,1
556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6906536624996124,0.46090815094339627,0.5131592215387718,0.020613399478853475,0.5108563311688312,0.4576502732240437,0.0,0.43887550106063744,0.47661092055606635,0.27616408763237604,0.25631714328945376,0.5057852849292597,0.6925913873039682,1
681,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.324125183921408,0.5462916657681941,0.9411584661957619,0.009505612347163761,0.5081168831168831,0.7273,0.0,0.38366457640278706,0.3943848332157451,0.28273886397257375,0.4267707082833133,0.5191475681976068,0.42096467406587923,1
577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31322433694595797,0.4361784797843666,0.49581526671372395,0.009605682501503307,0.8731737012987013,0.8686422866750736,0.0,0.31326165220114,0.36445865050111326,0.19844083875361024,0.2476421042013416,0.5030416982505875,0.16228258916110483,1
795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.5493447115902964,0.7934542078708375,0.12298516736821005,0.2179,0.4404,1.0,0.9906752694400046,0.7516197749810477,0.9925721561969439,0.5689065131185832,0.46468229190989535,1.0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007134244372990354,0.22216336476321644,0.2518906927498235,0.003659652333028362,0.7233157467532467,1.0,1.0,0.42202437525087355,0.25829048662582316,0.3502007654918168,0.8740101881273011,0.529851230064171,0.3797102488084865,1
242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.833701768488746,0.24027470619946092,0.8879701522637895,0.004406609914872308,0.7970779220779222,1.0,1.0,0.3117024733005924,0.2708375651601756,0.2240589851363092,0.5558581731981642,0.4480683503557148,0.13418327399854393,1
698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17791382357179417,0.5856759568733154,0.4811337537840565,0.01921241731809982,0.5444399350649352,0.4483,0.0,0.3982169128078975,0.46561907619405707,0.2615586916195083,0.17592491542071376,0.524025055626357,0.5585145052174416,1
838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05560432035183673,0.4784122803234502,0.8894219475277497,0.10847499498897574,0.2598,0.4236,1.0,0.984842585711389,0.7340222261373279,0.9488539898132429,0.5168124287033516,0.46483471339204385,1.0,0
159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.29933681672025725,0.5054826199460917,0.525461329030957,0.012580054894784996,0.6753246753246754,0.5402480033627575,0.0,0.3409070934762331,0.3701447909458164,0.2240589851363092,0.26247036868916124,0.488975304623323,0.23163632958105856,1
524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013101017924623403,0.3974047978436658,0.11172733689623877,0.0029009821607536576,0.4081777597402597,1.0,1.0,0.3850238605724952,0.20592788875097254,0.3811726583229624,0.944116608664952,0.3694188655671167,0.3168814429955693,1
35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.913484726688103,0.6828053819260514,0.140667540586871,0.012580054894784996,0.15959821428571427,0.9820302648171501,1.0,0.5214852591918766,0.3701447909458164,0.4838800572944796,0.9296413980935089,0.5840768074553537,1.0,1
540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10470813562657025,0.6168170242587601,0.3582736714732278,0.017010873922629784,0.3235592532467532,0.9843421605716688,1.0,0.5225514353900227,0.44746480421551266,0.42724305539249063,0.8207999193019619,0.387963479228511,0.9997895182384827,1
170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6466036977491961,0.48370422641509436,0.032772007663607945,0.21632448673009513,0.9666193181818181,0.09405212274064732,0.0,0.6169417272924013,0.831555381319797,0.25341066522647754,0.016038735058253865,0.5007300866503877,1.0,1
654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04150322472304361,0.1908153638814016,0.04932896064581231,0.023015083183002605,1.0,0.6667,0.0,0.32619484128645104,0.5261451353100245,0.07067884565712541,0.0030293694803861246,0.509646629143687,0.14249730357847767,1
748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1427110883850198,0.18267390835579514,0.6920826538849647,0.00580301663660052,1.0,1.0,1.0,0.36005700869065044,0.29641558814402985,0.2615586916195083,0.6267597948270217,0.5935292514860484,0.1846988967626984,0
1037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057404460219342236,0.4739344797843666,0.39497293642785064,0.126087342152736,0.654,0.4963,0.0,0.9018846847001789,0.7566738736288902,0.7778013582342954,0.12830680645336517,0.1685320786754709,1.0,0
1029,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06330491867394361,0.43475372506738547,0.37095598385469225,0.12828888554820603,0.7883,0.625,0.0,0.9062192885735662,0.7592884093707,0.7694821731748727,0.11532402629148783,0.17341914961360824,1.0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7446578585247776,0.34764015094339623,0.32772007663607944,0.00580301663660052,0.40046672077922074,0.9274905422446407,1.0,0.4043936599908359,0.29641558814402985,0.3361119590485359,0.8360821102536945,0.30143888452890977,0.37118573746703537,1
733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45853562736181913,0.1583513099730458,0.8999293642785066,0.006503507716977349,1.0,1.0,0.0,0.33976769351044833,0.31265515174983716,0.2240589851363092,0.4042889883226018,0.808087891190344,0.1532318734158605,0
899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058604553464345906,0.3438747277628032,0.35664588294651867,0.09936861094407697,0.6195,0.3906,0.0,0.8659438523163017,0.7203112992261379,0.7211375212224109,0.10755608669672441,0.18024667518894713,1.0,0
95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03034565916398714,0.3505667973302257,0.4661692043964909,0.0037740164684354977,0.5264813311688312,1.0,1.0,0.3553994614620917,0.25829048662582316,0.2889379388076173,0.7668331063701014,0.5550147332979878,0.20879905845643043,1
563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5052392561465453,0.4463552991913747,0.6285166885146718,0.013308278212066546,0.6501623376623377,0.7372845733501471,0.0,0.3850238605724952,0.41147537832054665,0.25341066522647754,0.31401624048015336,0.4134686739080176,0.3461384078464754,1
240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17232717041800644,0.2691768733153639,0.6422305132600585,0.010515773660490736,0.6195211038961039,1.0,1.0,0.49532577304969233,0.41338140559584724,0.3502007654918168,0.6787713723710093,0.4333342737480317,0.8870765349459631,1
742,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.20331579725770518,0.39465705660377354,0.4996468213925328,0.004301964321507316,0.8731737012987013,1.0,1.0,0.31923850465323894,0.25773138750224867,0.26911968441073564,0.7316926770708283,0.7396506457056917,0.16228258916110483,0
863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.5173894986522911,0.9744819878910193,0.10867513529765482,0.2464,0.3925,1.0,0.9668773225463633,0.7340222261373279,0.9320458404074703,0.4706393611820305,0.45914431139183515,1.0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13131020255748493,0.41826727762803234,0.9040032267822931,0.01480933052715975,0.5772118506493507,0.8172551492223623,0.0,0.43777608004102064,0.42689941798981784,0.30025594665038624,0.45180814041458617,0.40112253385399343,0.6378661293094676,1
690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4634360081122507,0.4233556873315364,0.19943491422805248,0.014108839446782923,0.8913352272727273,0.3571,0.0,0.3362695357207583,0.45374079277059537,0.16413459506422146,0.02231801811633741,0.5022287836791293,0.19469678043477065,1
460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7406575477080987,0.23488099191374665,0.06917414540687707,0.0030010523150932047,0.3024553571428571,1.0,1.0,0.4431332588275173,0.20592788875097254,0.42569328668372974,0.9654007161950875,0.4570104106417569,0.5135766491334958,1
891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05560432035183673,0.6356441401617251,0.9550682845610494,0.11067653838444577,0.2389,0.3744,0.0,0.9342267612754867,0.7370059511646335,0.9224108658743634,0.4323971970231951,0.45497812421311096,1.0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2106163644981442,0.4100240539083558,0.6492890995260664,0.016210312687913408,0.671773538961039,0.8248213535098782,0.0,0.42634210143700524,0.4409051551607651,0.27616408763237604,0.3244061128763807,0.45497812421311096,0.548306139783852,1
857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05850454569392894,0.5136240754716982,0.9411584661957619,0.10847499498897574,0.2413,0.4011,0.0,0.9583543830365377,0.7340222261373279,0.9161290322580645,0.4248465424520615,0.4535047165523427,1.0,0
1046,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.18851464723599323,0.5987022857142857,0.7090946619576186,0.04422995590298657,0.2355,0.5772,1.0,0.7914121561480494,0.5997320081671801,0.8210950764006792,0.6146993318485523,0.2847437508367658,1.0,0
206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24507636655948553,0.3444853369272237,0.5733588786931532,0.009614421632448673,0.7463474025974026,1.0,1.0,0.4458718166400175,0.36863718425778397,0.33226101862070584,0.7132193473546175,0.4106742800686294,0.6234481286455318,1
392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6349477491961415,0.49011562264150943,0.6699606735908037,0.021213820404890758,0.5294237012987013,0.9811895754518705,1.0,0.5681474234944965,0.5141250216367305,0.4086693122314321,0.6649013970847835,0.41428158847947594,1.0,1
794,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.05580433589267068,0.5115887115902965,0.9149399596367306,0.13029028863499698,0.2629,0.4167,1.0,0.9957037890613635,0.7602714202208227,0.9766553480475383,0.5029605084469553,0.4695597793386457,1.0,0
870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.055704328122253705,0.45917809164420487,0.9366552875882946,0.11227766085387852,0.2772,0.4157,0.0,0.9758723782389488,0.7389951011828374,0.9211799660441428,0.4224020859362268,0.45955076867756434,1.0,0
397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6817195355880867,0.3646354393530997,0.52939396995059,0.0040017538584886745,0.7233157467532467,1.0,1.0,0.3409070934762331,0.27829677372794354,0.27616408763237604,0.7352095627175065,0.44288601996266763,0.18838232758925133,1
766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3074238862617736,0.2434295202156334,0.8823169323915236,0.010206103427540589,0.9365868506493507,1.0,1.0,0.4211248489620961,0.37509591923854163,0.2889379388076173,0.52308196005675,0.3923328950500997,0.39160246833421447,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06040469333185142,0.4478818221024259,0.3950730070635722,0.1296898677089597,0.6996,0.5185,0.0,0.9127571165151945,0.7610314331985734,0.7831494057724958,0.12841544896518003,0.1696101090294718,1.0,0
217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4979903536977492,0.37318396765498657,0.8991630533427448,0.005808713069604406,0.9077719155844156,1.0,0.0,0.3148008416286036,0.3055510563343817,0.2240589851363092,0.4493871992737177,0.4266785356942162,0.1532318734158605,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02672829581993569,0.3531094395592754,0.1285671069880004,0.007548032936870996,0.18831168831168832,1.0,1.0,0.5064411084031376,0.2805353994236618,0.44814145161669056,0.9356937509456802,0.49311395490554544,0.9779795686719637,1
768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3438267146935516,0.2966542857142857,0.6839769323915238,0.008805121266786932,1.0,1.0,1.0,0.4121695650204897,0.3530413153896068,0.30025594665038624,0.6311797446251228,0.42190266258689824,0.3779211538355893,0
642,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0024001864900073406,0.2678538867924528,0.36311384491277604,0.003401332932451393,0.5772118506493507,1.0,1.0,0.36183607179512134,0.25773138750224867,0.30025594665038624,0.8183789781610935,0.23041047384773405,0.20490514586836017,1
461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03450268079385553,0.43516079784366574,0.2666128869617828,0.006103227099619161,0.3114853896103896,1.0,1.0,0.40965089141191285,0.29641558814402985,0.35656420973536523,0.8666464921571594,0.37729397547811977,0.4646396395807212,1
942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057304452448925264,0.3597505660377358,0.3625500504540868,0.1066737322108639,0.7449,0.5824,0.0,0.8741934614045292,0.7268115573213394,0.7318760611205433,0.11076104079526317,0.17090374545427284,1.0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5041391706719586,0.534995396226415,0.27397398406776247,0.004502104630186409,0.4292816558441558,0.9221311475409836,1.0,0.3474236617015985,0.25773138750224867,0.32824570878437076,0.8629646441720885,0.6779199454355712,0.2631033529278965,1
